user_id	original_image	face_id	age	gender	x	y	dx	dy	tilt_ang	fiducial_yaw_angle	fiducial_score
115021413@N07	12059254353_c63246d9c3_o.jpg	955	(8, 12)	f	1530	462	975	975	-5	0	57
115021413@N07	12059254353_c63246d9c3_o.jpg	949	(8, 12)	f	476	133	459	459	5	0	79
115021413@N07	12058962325_37b4b35ae0_o.jpg	953	(8, 12)	f	758	430	434	433	-20	0	61
115021413@N07	12058962325_37b4b35ae0_o.jpg	948	(8, 12)	f	2012	1306	389	389	10	0	86
115021413@N07	12058962325_37b4b35ae0_o.jpg	957	(8, 12)	f	482	1428	383	382	-20	-30	55
115021413@N07	12058962325_37b4b35ae0_o.jpg	952	(8, 12)	f	1177	479	332	332	-15	0	29
115021413@N07	12058962325_37b4b35ae0_o.jpg	955	(8, 12)	f	2212	527	325	325	5	0	66
115021413@N07	12058962325_37b4b35ae0_o.jpg	950	(8, 12)	f	1984	446	318	319	-10	0	60
115021413@N07	12058962325_37b4b35ae0_o.jpg	951	(8, 12)	f	1584	446	274	274	5	0	92
115021413@N07	12059666735_db7feb1ed5_o.jpg	960	23	m	895	1056	485	485	-10	-45	24
115021413@N07	12059363273_4be4534e22_o.jpg	951	(8, 12)	f	2145	358	303	376	10	15	6
115021413@N07	12058668183_90e8a73be6_o.jpg	957	(8, 12)	f	419	1343	420	421	-20	0	45
115021413@N07	12058668183_90e8a73be6_o.jpg	948	(8, 12)	f	1974	1228	402	402	-10	30	103
115021413@N07	12058668183_90e8a73be6_o.jpg	950	(8, 12)	f	1961	384	338	337	0	30	68
115021413@N07	12058668183_90e8a73be6_o.jpg	951	(8, 12)	f	1571	377	287	287	-5	0	118
115021413@N07	12059852094_a66e28ab5c_o.jpg	958	(8, 12)	f	336	578	376	376	-10	0	91
115021413@N07	12058788304_e355a48439_o.jpg	953	(8, 12)	f	1348	294	1916	1938	-10	0	93
115021413@N07	12059123765_8d8672cc5f_o.jpg	951	(8, 12)	f	809	651	1192	1192	15	30	101
115021413@N07	12059302943_157c0c04c6_o.jpg	954	(38, 43)	f	0	202	686	720	-5	0	57
115021413@N07	12059302943_157c0c04c6_o.jpg	948	(8, 12)	f	504	232	668	668	-5	0	134
115021413@N07	12060183106_0efe1374ca_o.jpg	952	(8, 12)	f	1010	604	701	701	-15	-45	20
115021413@N07	12060183106_0efe1374ca_o.jpg	956	(8, 12)	f	39	216	345	345	-15	0	41
115021413@N07	12059017124_e14e27237b_o.jpg	948	(8, 12)	f	1947	871	300	300	5	0	99
115021413@N07	12059017124_e14e27237b_o.jpg	949	(8, 12)	f	1404	653	274	274	10	30	65
115021413@N07	12059017124_e14e27237b_o.jpg	958	(8, 12)	f	412	721	262	262	10	30	73
115021413@N07	12059017124_e14e27237b_o.jpg	955	(8, 12)	f	1176	674	261	261	5	30	19
115021413@N07	12059333205_2364cc60b0_o.jpg	951	(8, 12)	f	929	949	471	472	20	0	107
115021413@N07	12059890676_d040cae8e8_o.jpg	953	(8, 12)	f	1710	688	1306	1307	0	0	57
115021413@N07	12059226695_51b616afe6_o.jpg	957	(8, 12)	f	1552	729	427	428	20	45	57
115021413@N07	12058497945_5de40c55e1_o.jpg	956	(8, 12)	f	664	1694	657	656	5	0	79
115021413@N07	12058497945_5de40c55e1_o.jpg	952	(8, 12)	f	425	1298	523	523	-5	-45	72
115021413@N07	12058497945_5de40c55e1_o.jpg	953	(8, 12)	f	1187	1413	503	504	0	45	43
115021413@N07	12058497945_5de40c55e1_o.jpg	949	(8, 12)	f	105	959	389	389	-5	0	61
115021413@N07	12058497945_5de40c55e1_o.jpg	955	(8, 12)	f	1617	1086	338	338	5	0	100
115021413@N07	12058497945_5de40c55e1_o.jpg	951	(8, 12)	f	718	1149	306	306	0	-15	100
115021413@N07	12058497945_5de40c55e1_o.jpg	950	(8, 12)	f	1043	956	300	299	15	0	66
115021413@N07	12058497945_5de40c55e1_o.jpg	948	(8, 12)	f	1447	1093	287	287	-10	0	141
115021413@N07	12059508473_5376afde90_o.jpg	951	(8, 12)	f	390	656	465	466	-5	-45	62
115021413@N07	12059508473_5376afde90_o.jpg	948	(8, 12)	f	937	745	306	306	-5	0	104
115021413@N07	12059508473_5376afde90_o.jpg	952	(8, 12)	f	2266	411	287	287	5	0	63
115021413@N07	12059686493_64119d3b56_o.jpg	953	(8, 12)	f	771	809	382	383	0	0	18
115021413@N07	12060666076_9b5a49b2e4_o.jpg	949	(8, 12)	f	1479	852	765	765	20	0	106
115021413@N07	12060666076_9b5a49b2e4_o.jpg	955	(8, 12)	f	318	1394	549	548	0	0	61
115021413@N07	12060666076_9b5a49b2e4_o.jpg	956	(8, 12)	f	823	1053	523	523	0	0	104
115021413@N07	12059766693_a21e66f193_o.jpg	948	(8, 12)	f	1153	1007	262	261	-10	0	124
115021413@N07	12060014093_e2969294d6_o.jpg	949	(8, 12)	f	618	787	331	331	-5	-15	108
115021413@N07	12060014093_e2969294d6_o.jpg	956	(8, 12)	f	1539	661	261	261	-5	-30	63
115021413@N07	12060014093_e2969294d6_o.jpg	948	(8, 12)	f	1117	784	242	242	-5	-30	52
115021413@N07	12060014093_e2969294d6_o.jpg	952	(8, 12)	f	2180	686	242	243	20	0	39
115021413@N07	12060039273_9c76fe7a3e_o.jpg	957	(8, 12)	f	913	709	1364	1364	5	0	30
115021413@N07	12059428614_54097e48c5_o.jpg	949	(8, 12)	f	460	616	1237	1237	5	0	133
115021413@N07	12059265045_8b0c60323c_o.jpg	951	(8, 12)	f	44	941	478	479	0	-45	19
115021413@N07	12059265045_8b0c60323c_o.jpg	950	(8, 12)	f	578	1090	427	427	0	-30	65
115021413@N07	12059265045_8b0c60323c_o.jpg	957	(8, 12)	f	1458	1098	408	408	5	30	114
115021413@N07	12059265045_8b0c60323c_o.jpg	948	(8, 12)	f	1071	1005	388	389	10	0	90
115021413@N07	12060579226_2da4fb9707_o.jpg	951	(8, 12)	f	1166	1023	274	274	-5	0	60
115021413@N07	12060579226_2da4fb9707_o.jpg	953	(8, 12)	f	1767	1144	268	268	-5	-15	32
115021413@N07	12060579226_2da4fb9707_o.jpg	949	(8, 12)	f	833	1007	268	267	5	0	99
115021413@N07	12060579226_2da4fb9707_o.jpg	955	(8, 12)	f	511	989	261	262	0	0	22
115021413@N07	12060579226_2da4fb9707_o.jpg	950	(8, 12)	f	186	969	255	254	0	0	21
115021413@N07	12060579226_2da4fb9707_o.jpg	956	(8, 12)	f	2240	1195	243	242	-15	45	8
115021413@N07	12058781014_a9aea1c5b9_o.jpg	955	(8, 12)	f	1530	462	975	975	-5	0	57
115021413@N07	12058781014_a9aea1c5b9_o.jpg	949	(8, 12)	f	476	133	459	459	5	0	79
115021413@N07	12059734594_6dd3195f04_o.jpg	949	(8, 12)	f	776	704	688	688	10	-45	7
115021413@N07	12059524723_3ffbc181cc_o.jpg	951	(8, 12)	f	953	537	471	471	-5	-30	92
115021413@N07	12059524723_3ffbc181cc_o.jpg	950	(8, 12)	f	1977	720	345	344	-15	-15	80
115021413@N07	12059023475_01e51688e6_o.jpg	955	(8, 12)	f	349	269	1644	1645	-5	0	59
115021413@N07	12059023475_01e51688e6_o.jpg	950	(8, 12)	f	1483	441	1320	1320	0	0	113
115021413@N07	12059749263_b2f6cd25c1_o.jpg	956	(8, 12)	f	664	1694	657	656	5	0	79
115021413@N07	12059749263_b2f6cd25c1_o.jpg	952	(8, 12)	f	425	1298	523	523	-5	-45	72
115021413@N07	12059749263_b2f6cd25c1_o.jpg	953	(8, 12)	f	1187	1413	503	504	0	45	43
115021413@N07	12059749263_b2f6cd25c1_o.jpg	949	(8, 12)	f	105	959	389	389	-5	0	61
115021413@N07	12059749263_b2f6cd25c1_o.jpg	955	(8, 12)	f	1617	1086	338	338	5	0	100
115021413@N07	12059749263_b2f6cd25c1_o.jpg	951	(8, 12)	f	718	1149	306	306	0	-15	100
115021413@N07	12059749263_b2f6cd25c1_o.jpg	950	(8, 12)	f	1043	956	300	299	15	0	66
115021413@N07	12059749263_b2f6cd25c1_o.jpg	948	(8, 12)	f	1447	1093	287	287	-10	0	141
115021413@N07	12059850026_74fe382723_o.jpg	953	(8, 12)	f	1348	294	1916	1938	-10	0	93
115021413@N07	12059312766_0f142c6213_o.jpg	951	(8, 12)	f	929	949	471	472	20	0	107
115021413@N07	12059367793_1aaf84c47f_o.jpg	948	(8, 12)	f	140	879	1160	1161	-10	0	65
115021413@N07	12059367793_1aaf84c47f_o.jpg	954	(38, 43)	f	1061	565	1090	1090	0	0	79
115021413@N07	12059618305_9d31e49410_o.jpg	949	(8, 12)	f	1365	502	357	357	5	0	40
115021413@N07	12059699984_8bf0fcae94_o.jpg	952	(8, 12)	f	1381	256	351	351	5	0	77
115021413@N07	12058836914_be7d4f0b92_o.jpg	957	(8, 12)	f	994	903	644	644	0	0	91
115021413@N07	12058675063_a8fbc41a4b_o.jpg	953	(8, 12)	f	758	430	434	433	-20	0	61
115021413@N07	12058675063_a8fbc41a4b_o.jpg	948	(8, 12)	f	2012	1306	389	389	10	0	86
115021413@N07	12058675063_a8fbc41a4b_o.jpg	957	(8, 12)	f	482	1428	383	382	-20	-30	55
115021413@N07	12058675063_a8fbc41a4b_o.jpg	952	(8, 12)	f	1177	479	332	332	-15	0	29
115021413@N07	12058675063_a8fbc41a4b_o.jpg	955	(8, 12)	f	2212	527	325	325	5	0	66
115021413@N07	12058675063_a8fbc41a4b_o.jpg	950	(8, 12)	f	1984	446	318	319	-10	0	60
115021413@N07	12058675063_a8fbc41a4b_o.jpg	951	(8, 12)	f	1584	446	274	274	5	0	92
115021413@N07	12059322655_1d1dab9871_o.jpg	953	(8, 12)	f	892	459	631	631	-5	0	138
115021413@N07	12059322655_1d1dab9871_o.jpg	955	(8, 12)	f	1287	109	332	332	0	0	93
115021413@N07	12059322655_1d1dab9871_o.jpg	957	(8, 12)	f	1459	140	274	274	5	0	19
115021413@N07	12059322655_1d1dab9871_o.jpg	952	(8, 12)	f	1069	87	261	262	-10	0	91
115021413@N07	12059767684_a370ecf25b_o.jpg	956	(8, 12)	f	930	1238	529	529	0	0	44
115021413@N07	12060316916_1498961a1a_o.jpg	949	(8, 12)	f	841	538	300	300	5	0	36
115021413@N07	12060316916_1498961a1a_o.jpg	950	(8, 12)	f	1858	814	261	261	-10	15	27
115021413@N07	12060214636_0fa176577e_o.jpg	957	(8, 12)	f	580	557	306	306	0	0	49
115021413@N07	12059324893_8434a86148_o.jpg	948	(8, 12)	f	1338	908	676	676	0	45	27
115021413@N07	12060248896_ab56c80318_o.jpg	957	(8, 12)	f	1040	1050	287	287	5	0	45
115021413@N07	12060023374_1c3a3afdd2_o.jpg	948	(8, 12)	f	1117	970	401	402	-10	0	70
115021413@N07	12059830374_43eba0d3a4_o.jpg	948	(8, 12)	f	859	803	535	535	-5	0	128
115021413@N07	12059755653_78f6dd8fd7_o.jpg	956	(8, 12)	f	415	803	823	822	0	0	95
115021413@N07	12059755653_78f6dd8fd7_o.jpg	949	(8, 12)	f	1252	581	759	759	5	0	132
115021413@N07	12058724993_d3c901cd8b_o.jpg	955	(8, 12)	f	707	1294	485	484	20	-15	11
115021413@N07	12058724993_d3c901cd8b_o.jpg	949	(8, 12)	f	422	578	389	389	5	0	64
115021413@N07	12058724993_d3c901cd8b_o.jpg	957	(8, 12)	f	2269	1512	376	376	5	0	75
115021413@N07	12058724993_d3c901cd8b_o.jpg	950	(8, 12)	f	1840	1281	376	376	-15	0	82
115021413@N07	12058724993_d3c901cd8b_o.jpg	952	(8, 12)	f	2306	553	363	363	10	0	30
115021413@N07	12058724993_d3c901cd8b_o.jpg	953	(8, 12)	f	2105	490	325	325	0	30	83
115021413@N07	12058724993_d3c901cd8b_o.jpg	948	(8, 12)	f	1843	406	319	319	20	15	83
115021413@N07	12058724993_d3c901cd8b_o.jpg	951	(8, 12)	f	1412	506	318	319	0	-30	34
115021413@N07	12058724993_d3c901cd8b_o.jpg	956	(8, 12)	f	686	532	319	319	0	0	49
115021413@N07	12059242303_0fe8dca88a_o.jpg	957	(8, 12)	f	419	1343	420	421	-20	0	45
115021413@N07	12059242303_0fe8dca88a_o.jpg	948	(8, 12)	f	1974	1228	402	402	-10	30	103
115021413@N07	12059242303_0fe8dca88a_o.jpg	950	(8, 12)	f	1961	384	338	337	0	30	68
115021413@N07	12059242303_0fe8dca88a_o.jpg	951	(8, 12)	f	1571	377	287	287	-5	0	118
115021413@N07	12058872604_f0092a7380_o.jpg	953	(8, 12)	f	745	983	759	758	5	0	97
115021413@N07	12058872604_f0092a7380_o.jpg	950	(8, 12)	f	1601	619	364	364	5	0	89
115021413@N07	12058872604_f0092a7380_o.jpg	949	(8, 12)	f	1233	325	274	274	0	0	42
115021413@N07	12059373174_8dc602faef_o.jpg	957	(8, 12)	f	1450	350	1211	1211	-5	0	127
115021413@N07	12059306895_894529a7fc_o.jpg	957	(8, 12)	f	1023	619	491	491	5	0	149
115021413@N07	12059306895_894529a7fc_o.jpg	951	(8, 12)	f	92	302	287	287	5	0	25
115021413@N07	12059491173_ab67a08c1c_o.jpg	955	(8, 12)	f	707	1294	485	484	20	-15	11
115021413@N07	12059491173_ab67a08c1c_o.jpg	949	(8, 12)	f	422	578	389	389	5	0	64
115021413@N07	12059491173_ab67a08c1c_o.jpg	957	(8, 12)	f	2269	1512	376	376	5	0	75
115021413@N07	12059491173_ab67a08c1c_o.jpg	950	(8, 12)	f	1840	1281	376	376	-15	0	82
115021413@N07	12059491173_ab67a08c1c_o.jpg	952	(8, 12)	f	2306	553	363	363	10	0	30
115021413@N07	12059491173_ab67a08c1c_o.jpg	953	(8, 12)	f	2105	490	325	325	0	30	83
115021413@N07	12059491173_ab67a08c1c_o.jpg	948	(8, 12)	f	1843	406	319	319	20	15	83
115021413@N07	12059491173_ab67a08c1c_o.jpg	951	(8, 12)	f	1412	506	318	319	0	-30	34
115021413@N07	12059491173_ab67a08c1c_o.jpg	956	(8, 12)	f	686	532	319	319	0	0	49
115021413@N07	12059479573_62d06fd035_o.jpg	949	(8, 12)	f	564	677	306	306	0	15	30
115021413@N07	12059497133_356c90dcdf_o.jpg	948	(8, 12)	f	2981	388	283	326	15	0	42
115021413@N07	12059554404_f08ee65aab_o.jpg	955	(8, 12)	f	1915	859	415	414	10	0	86
115021413@N07	12059554404_f08ee65aab_o.jpg	951	(8, 12)	f	412	887	383	383	-5	0	68
115021413@N07	12058841584_6c61eae74e_o.jpg	957	(8, 12)	f	580	557	306	306	0	0	49
115021413@N07	12059958356_6cf7552a49_o.jpg	956	(8, 12)	f	419	658	1536	1536	0	30	111
115021413@N07	12059047194_8709daf283_o.jpg	948	(8, 12)	f	2470	1319	408	408	20	0	15
115021413@N07	12059047194_8709daf283_o.jpg	955	(8, 12)	f	530	626	338	338	-5	0	47
115021413@N07	12059047194_8709daf283_o.jpg	956	(8, 12)	f	1593	733	325	325	10	0	40
115021413@N07	12059047194_8709daf283_o.jpg	949	(8, 12)	f	991	854	319	318	-20	0	13
115021413@N07	12059058974_3182f5e11b_o.jpg	951	(8, 12)	f	1023	940	325	325	-10	-15	60
115021413@N07	12059058974_3182f5e11b_o.jpg	950	(8, 12)	f	1184	957	293	294	-5	0	100
115021413@N07	12059058974_3182f5e11b_o.jpg	956	(8, 12)	f	1643	849	293	293	-5	0	42
115021413@N07	12059058974_3182f5e11b_o.jpg	957	(8, 12)	f	2020	1072	287	287	0	0	46
115021413@N07	12059058974_3182f5e11b_o.jpg	953	(8, 12)	f	2216	978	287	287	20	0	104
115021413@N07	12059058974_3182f5e11b_o.jpg	955	(8, 12)	f	1834	968	268	268	10	0	130
115021413@N07	12060009424_36592eee6c_o.jpg	949	(8, 12)	f	1008	1082	574	573	-10	30	6
7464014@N04	10144471483_99976d26b7_o.jpg	961	(25, 32)	f	860	167	946	947	-5	0	57
7464014@N04	10216229255_dcf03be8ae_o.jpg	962	(25, 32)	m	962	1311	427	427	-15	0	76
7464014@N04	10216229255_dcf03be8ae_o.jpg	963	(25, 32)	m	0	927	181	242	-5	0	75
7464014@N04	10092149686_095e85f19c_o.jpg	962	(25, 32)	m	368	61	276	275	-10	0	134
7464014@N04	10091684755_8b68d5c811_o.jpg	964	(60, 100)	m	806	139	204	203	5	15	71
7464014@N04	10142600854_b3c48eb684_o.jpg	961	(25, 32)	f	1353	1122	363	363	-10	30	50
7464014@N04	10218561435_0ede4619a9_o.jpg	964	(60, 100)	m	2443	580	542	542	-20	0	6
7464014@N04	10142330554_ec6de6c3d9_o.jpg	965	(25, 32)	m	2210	683	338	338	0	0	13
7464014@N04	10092200253_3f5b0338ca_o.jpg	962	(25, 32)	m	331	49	352	352	-10	0	82
7464014@N04	10108682774_7cfec7ccf8_o.jpg	962	(25, 32)	m	386	25	272	271	-5	0	82
7464014@N04	10144125325_30278b4646_o.jpg	962	(25, 32)	m	1252	605	1084	1084	0	-15	96
7464014@N04	10108029256_226bc79c03_o.jpg	961	(25, 32)	f	454	0	1982	1805	-5	0	72
7464014@N04	10091579823_56a5fe9127_o.jpg	965	(25, 32)	m	1759	694	339	339	0	0	8
7464014@N04	10142302556_3eb352f71c_o.jpg	965	(25, 32)	m	2726	889	421	421	10	15	15
7464014@N04	10144190566_46e67bc434_o.jpg	961	(25, 32)	f	479	669	1492	1492	5	45	17
7464014@N04	10218597466_a5473f723d_o.jpg	964	(60, 100)	m	0	500	506	516	0	-15	30
7464014@N04	10218597466_a5473f723d_o.jpg	966	(48, 53)	f	908	513	453	452	0	0	100
7464014@N04	10218597466_a5473f723d_o.jpg	963	(25, 32)	m	1588	447	332	332	5	0	44
7464014@N04	10218597466_a5473f723d_o.jpg	967	None	f	1517	121	242	242	15	45	75
7464014@N04	10209787953_9b20b0c3b6_o.jpg	965	(25, 32)	m	2808	910	433	433	10	15	29
7464014@N04	10209787953_9b20b0c3b6_o.jpg	964	(60, 100)	m	2333	1163	293	293	5	0	23
7464014@N04	10273194995_dac6c1df5f_o.jpg	961	(25, 32)	f	1319	675	1333	1333	-10	0	173
7464014@N04	10091686195_7804175f38_o.jpg	964	(60, 100)	m	767	150	212	212	0	0	76
7464014@N04	10108040705_5fe4997ab0_o.jpg	964	(60, 100)	m	0	482	513	517	0	-15	75
7464014@N04	10108040705_5fe4997ab0_o.jpg	963	(25, 32)	m	1555	404	383	383	0	0	32
7464014@N04	10144428096_2d30090fa1_o.jpg	961	(25, 32)	f	938	658	893	892	-10	0	56
7464014@N04	10108079053_30921dec77_o.jpg	965	(25, 32)	m	933	0	1515	1585	75	-30	61
7464014@N04	10091690855_a942a2cd31_o.jpg	961	(25, 32)	f	778	232	236	236	5	30	7
7464014@N04	10091690855_a942a2cd31_o.jpg	962	(25, 32)	m	640	225	200	200	0	0	30
7464014@N04	10092073184_27b66d06f6_o.jpg	961	(25, 32)	f	343	318	116	116	5	0	170
7464014@N04	10218537325_53e6ca0b7c_o.jpg	961	(25, 32)	f	0	0	2011	1604	0	45	22
7464014@N04	10104952605_83853eafb7_o.jpg	961	(25, 32)	f	146	0	584	538	-5	0	88
7464014@N04	10091503603_0e9135ef3e_o.jpg	962	(25, 32)	m	1141	843	274	274	5	0	117
7464014@N04	10104935565_7248881a4f_o.jpg	962	(25, 32)	m	444	457	124	124	0	30	139
7464014@N04	10275311945_06701f6867_o.jpg	962	(25, 32)	m	1035	608	389	389	0	-45	38
7464014@N04	10142500296_654cde562c_o.jpg	965	(25, 32)	m	2177	693	331	331	-5	0	9
7464014@N04	10104957986_01738720a6_o.jpg	962	(25, 32)	m	0	37	353	384	-15	0	18
7464014@N04	10104957986_01738720a6_o.jpg	961	(25, 32)	f	532	516	192	192	-20	-45	35
7464014@N04	10109124336_f669311173_o.jpg	962	(25, 32)	m	45	207	116	116	-5	15	9
7464014@N04	10218481264_88ff04c546_o.jpg	964	(60, 100)	m	839	691	714	714	-10	0	44
7464014@N04	10238347565_51ae3d228e_o.jpg	962	(25, 32)	m	1228	82	867	867	0	0	90
7464014@N04	10091770313_6032d0765a_o.jpg	964	(60, 100)	m	258	200	244	244	-5	0	55
7464014@N04	10142289856_26d86c117c_o.jpg	962	(25, 32)	m	1329	1558	261	262	0	0	170
7464014@N04	10108068436_9cfaf40c37_o.jpg	962	(25, 32)	m	2032	712	643	644	5	15	11
7464014@N04	10105028694_c26960bdb5_o.jpg	964	(60, 100)	m	0	151	163	171	0	0	25
7464014@N04	10105028694_c26960bdb5_o.jpg	966	(48, 53)	f	289	163	136	135	0	0	86
7464014@N04	10142848596_44296dea97_o.jpg	964	(60, 100)	m	2573	439	651	651	5	30	61
7464014@N04	10142245265_fe9ab8879b_o.jpg	961	(25, 32)	f	463	233	497	620	20	0	24
7464014@N04	10105045945_8354cfe1e1_o.jpg	964	(60, 100)	m	770	185	168	168	0	0	57
7464014@N04	10285296525_1dbd50779f_o.jpg	962	(25, 32)	m	0	168	1077	1314	-20	0	28
7464014@N04	10142307013_d5530187a5_o.jpg	964	(60, 100)	m	930	65	765	765	20	0	75
7464014@N04	10299058195_eb7b9f5dbf_o.jpg	962	(25, 32)	m	945	1482	242	242	-10	0	26
7464014@N04	10216149234_733669de1c_o.jpg	965	(25, 32)	m	2210	683	338	338	0	0	13
7464014@N04	10104769193_809a05e948_o.jpg	962	(25, 32)	m	301	412	132	132	-25	30	48
7464014@N04	10105001914_30ac593bc2_o.jpg	966	(48, 53)	f	330	189	216	216	20	0	17
7464014@N04	10142128994_0ae1be78df_o.jpg	964	(60, 100)	m	1981	862	286	287	10	0	47
7464014@N04	10109053875_b5a281a25a_o.jpg	961	(25, 32)	f	445	245	96	96	0	30	59
7464014@N04	10182612473_7dc3b0f965_o.jpg	961	(25, 32)	f	0	422	1514	1523	-5	0	150
7464014@N04	10107705595_ecf4ee1179_o.jpg	962	(25, 32)	m	1125	984	274	275	10	0	96
7464014@N04	10091725896_80ab2c3981_o.jpg	964	(60, 100)	m	0	151	163	171	0	0	25
7464014@N04	10091725896_80ab2c3981_o.jpg	966	(48, 53)	f	289	163	136	135	0	0	86
7464014@N04	10142837253_f867efb052_o.jpg	962	(25, 32)	m	1630	1463	242	242	-5	-15	127
7464014@N04	10143979474_701433682e_o.jpg	961	(25, 32)	f	1340	672	1332	1332	-5	30	169
7464014@N04	10105127353_846bfa7dce_o.jpg	964	(60, 100)	m	243	180	240	240	-10	15	50
7464014@N04	10142861893_26683ac2da_o.jpg	961	(25, 32)	f	0	0	2011	1604	0	45	22
7464014@N04	10091466114_540cdff28d_o.jpg	965	(25, 32)	m	2180	670	344	345	0	0	18
7464014@N04	10299069946_94417ea79c_o.jpg	961	(25, 32)	f	803	2397	376	376	0	30	95
7464014@N04	10091612014_a89b476582_o.jpg	962	(25, 32)	m	444	457	124	124	0	30	139
7464014@N04	10273301313_29e3edcd3a_o.jpg	961	(25, 32)	f	1168	1040	369	370	-10	0	66
7464014@N04	10108026976_2c333e4f4c_o.jpg	961	(25, 32)	f	412	0	1977	1761	5	0	67
7464014@N04	10091693165_34bdbd37a3_o.jpg	964	(60, 100)	m	243	180	240	240	-10	15	50
7464014@N04	10108952306_98fcc187fd_o.jpg	961	(25, 32)	f	363	324	120	120	-10	30	64
7464014@N04	10109106134_3188e38d83_o.jpg	961	(25, 32)	f	291	202	288	288	-10	0	57
7464014@N04	10209792063_f475e1a459_o.jpg	964	(60, 100)	m	2177	921	274	274	5	0	55
7464014@N04	10209677455_d690ef8f4c_o.jpg	964	(60, 100)	m	2157	929	281	280	0	15	52
7464014@N04	10142856683_97f5330a35_o.jpg	961	(25, 32)	f	454	0	1982	1805	-5	0	72
7464014@N04	10108737455_87948c4e88_o.jpg	962	(25, 32)	m	331	49	352	352	-10	0	82
7464014@N04	10105700494_8461868982_o.jpg	962	(25, 32)	m	1228	82	867	867	0	0	90
7464014@N04	10298986674_24e7436514_o.jpg	961	(25, 32)	f	1039	1536	389	389	-5	0	92
7464014@N04	10142550013_24e1c7b48b_o.jpg	965	(25, 32)	m	2180	670	344	345	0	0	18
7464014@N04	10091605874_72e4962cda_o.jpg	961	(25, 32)	f	1353	1122	363	363	-10	30	50
7464014@N04	10105039885_27d37de7b4_o.jpg	964	(60, 100)	m	782	141	216	216	-20	30	19
7464014@N04	10107789015_ae9bb1a766_o.jpg	965	(25, 32)	m	2180	670	344	345	0	0	18
7464014@N04	10104473554_174b7b9378_o.jpg	964	(60, 100)	m	299	25	224	224	20	0	83
7464014@N04	10108721495_c0bbb207a5_o.jpg	961	(25, 32)	f	343	318	116	116	5	0	170
7464014@N04	10273332893_6993e70a2f_o.jpg	962	(25, 32)	m	800	554	1230	1231	-5	0	85
7464014@N04	10104602256_5dcd51a162_o.jpg	961	(25, 32)	f	372	192	396	500	-10	30	100
7464014@N04	10091478823_4f8e38008a_o.jpg	964	(60, 100)	m	2157	929	281	280	0	15	52
7464014@N04	10339748054_161be0dfa4_o.jpg	968	(25, 32)	m	623	521	471	471	5	0	41
7464014@N04	10339748054_161be0dfa4_o.jpg	965	(25, 32)	m	1141	647	414	414	10	0	60
7464014@N04	10109179533_2282f34465_o.jpg	961	(25, 32)	f	218	290	412	412	-10	15	68
7464014@N04	10209593154_31dce1ea3c_o.jpg	965	(25, 32)	m	1869	925	311	310	20	0	11
7464014@N04	10107764073_37ecc28eb6_o.jpg	965	(25, 32)	m	2267	913	319	318	10	15	24
7464014@N04	10091632196_4b9e6ff10c_o.jpg	963	(25, 32)	m	975	661	835	835	20	0	52
7464014@N04	10143989984_04baeed435_o.jpg	961	(25, 32)	f	1168	1040	369	370	-10	0	66
7464014@N04	10142305676_9e795cb320_o.jpg	964	(60, 100)	m	2177	921	274	274	5	0	55
7464014@N04	10108943515_35117a60bd_o.jpg	961	(25, 32)	f	148	217	452	452	0	45	46
7464014@N04	10092084504_fb14b6f23b_o.jpg	962	(25, 32)	m	386	44	248	248	-5	0	103
7464014@N04	10142786495_598e3d07b5_o.jpg	964	(60, 100)	m	777	580	772	771	-10	0	52
7464014@N04	10091387955_79f44af0c0_o.jpg	962	(25, 32)	m	1329	1558	261	262	0	0	170
7464014@N04	10091481793_c0da50cdbf_o.jpg	965	(25, 32)	m	2267	913	319	318	10	15	24
7464014@N04	10217086954_1eed96d9d8_o.jpg	962	(25, 32)	m	1630	1463	242	242	-5	-15	127
7464014@N04	10105025883_9d8cb5c7da_o.jpg	965	(25, 32)	m	293	0	475	496	75	-45	59
7464014@N04	10218559946_726ced5e4d_o.jpg	965	(25, 32)	m	933	0	1515	1585	75	-30	61
7464014@N04	10217084054_667e3a5758_o.jpg	962	(25, 32)	m	1306	1512	427	427	0	0	196
7464014@N04	10142319706_4891229c00_o.jpg	965	(25, 32)	m	1869	925	311	310	20	0	11
7464014@N04	10107897224_8cd839294a_o.jpg	961	(25, 32)	f	1695	1644	612	612	-20	-15	34
7464014@N04	10105737835_af3498eaee_o.jpg	962	(25, 32)	m	1104	457	797	797	-5	0	121
7464014@N04	10108047363_1ae6437498_o.jpg	961	(25, 32)	f	425	352	112	112	0	30	53
7464014@N04	10108117533_44e2fc1484_o.jpg	964	(60, 100)	m	839	691	714	714	-10	0	44
7464014@N04	10285406803_e55c416a75_o.jpg	965	(25, 32)	m	2105	189	1159	1384	-5	15	60
7464014@N04	10107688486_ca45aab7bc_o.jpg	964	(60, 100)	m	930	65	765	765	20	0	75
7464014@N04	10209684865_54804e3ff5_o.jpg	961	(25, 32)	f	463	233	497	620	20	0	24
7464014@N04	10217085694_4cd7dca9cd_o.jpg	962	(25, 32)	m	1424	1466	383	382	0	0	196
7464014@N04	10238350165_419f48962f_o.jpg	962	(25, 32)	m	825	148	794	793	-10	0	81
7464014@N04	10284617803_4eb9d89101_o.jpg	962	(25, 32)	m	457	0	1836	1606	-25	30	138
